"sequence","category","product_hint","source_filename","file_name","relative_path","public_url","bytes","sha256"
"00435","embalagens","embalagem box antivazamento 150x46x90mm em cartao triplex com barreira certificado 300g 4x0 pelicula protetora interna ","00435_524x524-50-embalagem-box-antivazamento-150x46x90mm-em-cartao-triplex-com-barreira-certificado-300g-4x0-pelicula-protetora-interna-","00435-embalagem-box-antivazamento-150x46x90mm-em-cartao-tripl.webp","embalagens/00435-embalagem-box-antivazamento-150x46x90mm-em-cartao-tripl.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/embalagens/00435-embalagem-box-antivazamento-150x46x90mm-em-cartao-tripl.webp","11486","ebd48b9eef37646a9337bf36211be22b10d2ba1477f7e12e2dd028c6cb7a2a43"
"00436","embalagens","embalagem box para yakissoba 72x85x72mm em cartao triplex com barreira certificado 300g 4x0 pelicula protetora interna ","00436_524x524-50-embalagem-box-para-yakissoba-72x85x72mm-em-cartao-triplex-com-barreira-certificado-300g-4x0-pelicula-protetora-interna-","00436-embalagem-box-para-yakissoba-72x85x72mm-em-cartao-tripl.webp","embalagens/00436-embalagem-box-para-yakissoba-72x85x72mm-em-cartao-tripl.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/embalagens/00436-embalagem-box-para-yakissoba-72x85x72mm-em-cartao-tripl.webp","21102","cbe3a60241edbd468a0e858a9b572b60aa6a7526036ca4799e57a29c88ec80dc"
"00437","embalagens","embalagem delivery multiuso para comida 150x46x90mm em kraft certificado 280g 1x0 sem barreira interna faca padrao","00437_524x524-50-embalagem-delivery-multiuso-para-comida-150x46x90mm-em-kraft-certificado-280g-1x0-sem-barreira-interna-faca-padrao_1085","00437-embalagem-delivery-multiuso-para-comida-150x46x90mm-em.webp","embalagens/00437-embalagem-delivery-multiuso-para-comida-150x46x90mm-em.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/embalagens/00437-embalagem-delivery-multiuso-para-comida-150x46x90mm-em.webp","12942","0a891055d870a0574eaa025f52c1517e0b0e7ba927862531668c15cfbbe56e3b"
"00438","embalagens","embalagem delivery para pastel 345x45x148mm em kraft certificado 280g 1x0 sem barreira interna faca padrao colagem","00438_524x524-50-embalagem-delivery-para-pastel-345x45x148mm-em-kraft-certificado-280g-1x0-sem-barreira-interna-faca-padrao-colagem_1085","00438-embalagem-delivery-para-pastel-345x45x148mm-em-kraft-ce.webp","embalagens/00438-embalagem-delivery-para-pastel-345x45x148mm-em-kraft-ce.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/embalagens/00438-embalagem-delivery-para-pastel-345x45x148mm-em-kraft-ce.webp","22508","be266824d17a69836dc601f14bf3f7f6e50f47621e3c672ef5b09f5ec7c4d24e"
"00439","embalagens","embalagem maleta kit lanche delivery 155x100x130mm em kraft certificado 280g 1x0 sem barreira interna faca padrao","00439_524x524-50-embalagem-maleta-kit-lanche-delivery-155x100x130mm-em-kraft-certificado-280g-1x0-sem-barreira-interna-faca-padrao_10853","00439-embalagem-maleta-kit-lanche-delivery-155x100x130mm-em-k.webp","embalagens/00439-embalagem-maleta-kit-lanche-delivery-155x100x130mm-em-k.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/embalagens/00439-embalagem-maleta-kit-lanche-delivery-155x100x130mm-em-k.webp","16976","85660d2c0ac7f222ecd9f5daaaeaedf8be7e58658e55a7f37c70ec47b90fec8b"
"00440","embalagens","embalagem para batata frita 30x95x125mm em kraft certificado 280g 1x0 sem barreira interna faca padrao encaixe","00440_524x524-50-embalagem-para-batata-frita-30x95x125mm-em-kraft-certificado-280g-1x0-sem-barreira-interna-faca-padrao-encaixe_108549.w","00440-embalagem-para-batata-frita-30x95x125mm-em-kraft-certif.webp","embalagens/00440-embalagem-para-batata-frita-30x95x125mm-em-kraft-certif.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/embalagens/00440-embalagem-para-batata-frita-30x95x125mm-em-kraft-certif.webp","16660","9a14f9529b023a789afcb40605d96ca5dec1b967d40abb4e7d3d02423c61ce2b"
"00441","embalagens","embalagem para churros 30x30x170mm em kraft certificado 280g 1x0 sem barreira interna faca padrao","00441_524x524-50-embalagem-para-churros-30x30x170mm-em-kraft-certificado-280g-1x0-sem-barreira-interna-faca-padrao_108561.webp","00441-embalagem-para-churros-30x30x170mm-em-kraft-certificado.webp","embalagens/00441-embalagem-para-churros-30x30x170mm-em-kraft-certificado.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/embalagens/00441-embalagem-para-churros-30x30x170mm-em-kraft-certificado.webp","9558","5c74d82b4a22a70a0b19dd548e35ddaeb5f3f5d260fd3d9de059633aa6202f0e"
"00442","embalagens","embalagem para combos 220x85x120mm em kraft certificado 280g 1x0 sem barreira interna faca padrao encaixe","00442_524x524-50-embalagem-para-combos-220x85x120mm-em-kraft-certificado-280g-1x0-sem-barreira-interna-faca-padrao-encaixe_108565.webp","00442-embalagem-para-combos-220x85x120mm-em-kraft-certificado.webp","embalagens/00442-embalagem-para-combos-220x85x120mm-em-kraft-certificado.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/embalagens/00442-embalagem-para-combos-220x85x120mm-em-kraft-certificado.webp","15210","1f0b8f2a62d1d48903256c9ab82dca8da154a3302be4f16df31dc8120eecdbab"
"00443","embalagens","embalagem para fatia de bolo 100x80x170mm em kraft certificado 280g 1x0 sem barreira interna faca padrao","00443_524x524-50-embalagem-para-fatia-de-bolo-100x80x170mm-em-kraft-certificado-280g-1x0-sem-barreira-interna-faca-padrao_108569.webp","00443-embalagem-para-fatia-de-bolo-100x80x170mm-em-kraft-cert.webp","embalagens/00443-embalagem-para-fatia-de-bolo-100x80x170mm-em-kraft-cert.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/embalagens/00443-embalagem-para-fatia-de-bolo-100x80x170mm-em-kraft-cert.webp","22924","d4d31950878ff3af6d8b6f7903991566ef7932f71c58b55b175bcc01fd7e0427"
"00444","embalagens","embalagem para hot dog e baguete 210x45x60mm em kraft certificado 280g 1x0 sem barreira interna faca padrao encaixe","00444_524x524-50-embalagem-para-hot-dog-e-baguete-210x45x60mm-em-kraft-certificado-280g-1x0-sem-barreira-interna-faca-padrao-encaixe_108","00444-embalagem-para-hot-dog-e-baguete-210x45x60mm-em-kraft-c.webp","embalagens/00444-embalagem-para-hot-dog-e-baguete-210x45x60mm-em-kraft-c.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/embalagens/00444-embalagem-para-hot-dog-e-baguete-210x45x60mm-em-kraft-c.webp","9926","d7764210273b242a65c77edce370923289436b32cf90ba45b80f23a04e68c8ce"
"00445","embalagens","embalagem para pastel e tapioca 150x80x20mm em kraft certificado 280g 1x0 sem barreira interna faca padrao","00445_524x524-50-embalagem-para-pastel-e-tapioca-150x80x20mm-em-kraft-certificado-280g-1x0-sem-barreira-interna-faca-padrao_108585.webp","00445-embalagem-para-pastel-e-tapioca-150x80x20mm-em-kraft-ce.webp","embalagens/00445-embalagem-para-pastel-e-tapioca-150x80x20mm-em-kraft-ce.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/embalagens/00445-embalagem-para-pastel-e-tapioca-150x80x20mm-em-kraft-ce.webp","11898","cd1134d73d85378d5d7c6a837d342a30134457ae9daedb7d8dd0f237efafb23a"
"00446","cartoes-e-papelaria","envelope de seguranca coex 190x250mm em polietileno pebd 010 mm branco 1x0 sem enobrecimento modelo padrao","00446_524x524-50-envelope-de-seguranca-coex-190x250mm-em-polietileno-pebd-010-mm-branco-1x0-sem-enobrecimento-modelo-padrao_67583.webp","00446-envelope-de-seguranca-coex-190x250mm-em-polietileno-peb.webp","cartoes-e-papelaria/00446-envelope-de-seguranca-coex-190x250mm-em-polietileno-peb.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/cartoes-e-papelaria/00446-envelope-de-seguranca-coex-190x250mm-em-polietileno-peb.webp","9810","d299e07ede80f790aa9cc10da12511539021a850f8bc07b601b66caf9778d34e"
"00447","personalizados-e-brindes","folder de apresentacao 210x100mm em couche brilho 150g 4x4 sem enobrecimento 2 dobras modelo carteira","00447_524x524-50-folder-de-apresentacao-210x100mm-em-couche-brilho-150g-4x4-sem-enobrecimento-2-dobras-modelo-carteira_27314.webp","00447-folder-de-apresentacao-210x100mm-em-couche-brilho-150g.webp","personalizados-e-brindes/00447-folder-de-apresentacao-210x100mm-em-couche-brilho-150g.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/personalizados-e-brindes/00447-folder-de-apresentacao-210x100mm-em-couche-brilho-150g.webp","17370","ea3d7d924dec330b97731f21b5764cca8be5d049f7ded292471a9893dc24cae2"
"00448","embalagens","forminha para doces 82x82mm em vita solid 250g 4x0 sem enobrecimento faca padrao","00448_524x524-50-forminha-para-doces-82x82mm-em-vita-solid-250g-4x0-sem-enobrecimento-faca-padrao_11273_898.webp","00448-forminha-para-doces-82x82mm-em-vita-solid-250g-4x0-sem.webp","embalagens/00448-forminha-para-doces-82x82mm-em-vita-solid-250g-4x0-sem.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/embalagens/00448-forminha-para-doces-82x82mm-em-vita-solid-250g-4x0-sem.webp","4546","0c1a2feaef08197fd300107c198d723adc6f50c01da7d098366d070b3d29c594"
"00449","cartoes-e-papelaria","ingresso de seguranca 54x150mm em papel filigranado 94g 4x0 sem enobrecimento numeracao serrilha","00449_524x524-50-ingresso-de-seguranca-54x150mm-em-papel-filigranado-94g-4x0-sem-enobrecimento-numeracao-serrilha_20899_197.webp","00449-ingresso-de-seguranca-54x150mm-em-papel-filigranado-94g.webp","cartoes-e-papelaria/00449-ingresso-de-seguranca-54x150mm-em-papel-filigranado-94g.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/cartoes-e-papelaria/00449-ingresso-de-seguranca-54x150mm-em-papel-filigranado-94g.webp","13436","da1a9914cf5712a176998152e06f5696417c5e53b8a07885bcd82af66ad9db9c"
"00450","festas-e-eventos","lembrancinhas 74x105mm em manta magnetica 03mm 1665g 4x0 sem enobrecimento refile","00450_524x524-50-lembrancinhas-74x105mm-em-manta-magnetica-03mm-1665g-4x0-sem-enobrecimento-refile_11623_396.webp","00450-lembrancinhas-74x105mm-em-manta-magnetica-03mm-1665g-4x.webp","festas-e-eventos/00450-lembrancinhas-74x105mm-em-manta-magnetica-03mm-1665g-4x.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/festas-e-eventos/00450-lembrancinhas-74x105mm-em-manta-magnetica-03mm-1665g-4x.webp","9014","567264fa3d8d0597a1af5049783f599d77bf4b1998048e456f7e6add9db21927"
"00452","calendarios-e-agendas","minicaderno de atividades 148x105mm em sulfite 90g 4x4 sem enobrecimento dobra e grampo canoa","00452_524x524-50-minicaderno-de-atividades-148x105mm-em-sulfite-90g-4x4-sem-enobrecimento-dobra-e-grampo-canoa_27194_708.webp","00452-minicaderno-de-atividades-148x105mm-em-sulfite-90g-4x4.webp","calendarios-e-agendas/00452-minicaderno-de-atividades-148x105mm-em-sulfite-90g-4x4.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/calendarios-e-agendas/00452-minicaderno-de-atividades-148x105mm-em-sulfite-90g-4x4.webp","17440","173c5c9080914f9f076da2a5957f766ae23af05f258057f96155e374799cae6c"
"00453","calendarios-e-agendas","odonto planner 297x420mm em sulfite 90g 4x0 sem enobrecimento refile","00453_524x524-50-odonto-planner-297x420mm-em-sulfite-90g-4x0-sem-enobrecimento-refile_27335_540.webp","00453-odonto-planner-297x420mm-em-sulfite-90g-4x0-sem-enobrec.webp","calendarios-e-agendas/00453-odonto-planner-297x420mm-em-sulfite-90g-4x0-sem-enobrec.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/calendarios-e-agendas/00453-odonto-planner-297x420mm-em-sulfite-90g-4x0-sem-enobrec.webp","16868","14b5f35043d86d6e46e9e5c1e9ad9564148ec2ca0c6a1be9c2f880e49d72fb03"
"00454","embalagens","porta talheres 256x153mm em sulfite 120g 4x0 sem enobrecimento faca padrao","00454_524x524-50-porta-talheres-256x153mm-em-sulfite-120g-4x0-sem-enobrecimento-faca-padrao_33910_745.webp","00454-porta-talheres-256x153mm-em-sulfite-120g-4x0-sem-enobre.webp","embalagens/00454-porta-talheres-256x153mm-em-sulfite-120g-4x0-sem-enobre.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/embalagens/00454-porta-talheres-256x153mm-em-sulfite-120g-4x0-sem-enobre.webp","6334","beabff747a58d7ffe54a62010be22f7f23f18a41498201bf4f9977442aebcf9a"
"00455","diversos","pulseira de identificacao 20x240mm em material sintetico branco 70g 4x0 sem enobrecimento modelo padrao","00455_524x524-50-pulseira-de-identificacao-20x240mm-em-material-sintetico-branco-70g-4x0-sem-enobrecimento-modelo-padrao_20968.webp","00455-pulseira-de-identificacao-20x240mm-em-material-sintetic.webp","diversos/00455-pulseira-de-identificacao-20x240mm-em-material-sintetic.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/diversos/00455-pulseira-de-identificacao-20x240mm-em-material-sintetic.webp","9110","2b94822ed35252bdf1c3d1cd8207fb3f3ad1ee8ffaccd61a087c3732b15889c2"
"00456","embalagens","sacola kraft para delivery 220x140x330mm em kraft 100g 1x0 sem enobrecimento modelo padrao","00456_524x524-50-sacola-kraft-para-delivery-220x140x330mm-em-kraft-100g-1x0-sem-enobrecimento-modelo-padrao_69772.webp","00456-sacola-kraft-para-delivery-220x140x330mm-em-kraft-100g.webp","embalagens/00456-sacola-kraft-para-delivery-220x140x330mm-em-kraft-100g.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/embalagens/00456-sacola-kraft-para-delivery-220x140x330mm-em-kraft-100g.webp","28084","dad5930f7c4fefebd2d6b958eccbc880955436d486ea465e0f6869ad54589bfb"
"00458","diversos","solapa 88x98mm em kraft 280g 4x0 sem enobrecimento faca padrao","00458_524x524-50-solapa-88x98mm-em-kraft-280g-4x0-sem-enobrecimento-faca-padrao_42195_227.webp","00458-solapa-88x98mm-em-kraft-280g-4x0-sem-enobrecimento-faca.webp","diversos/00458-solapa-88x98mm-em-kraft-280g-4x0-sem-enobrecimento-faca.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/diversos/00458-solapa-88x98mm-em-kraft-280g-4x0-sem-enobrecimento-faca.webp","6636","8f7d01891676fbf9722477f5af5d847f1b5724ac63c83e51b628d2b4a72709d4"
"00459","calendarios-e-agendas","calendario de bolso 65x95mm em couche brilho 300g 4x4 verniz total brilho frente refile","00459_524x524-500-calendario-de-bolso-65x95mm-em-couche-brilho-300g-4x4-verniz-total-brilho-frente-refile_49625_415.webp","00459-calendario-de-bolso-65x95mm-em-couche-brilho-300g-4x4-v.webp","calendarios-e-agendas/00459-calendario-de-bolso-65x95mm-em-couche-brilho-300g-4x4-v.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/calendarios-e-agendas/00459-calendario-de-bolso-65x95mm-em-couche-brilho-300g-4x4-v.webp","11300","1158699e892bba13ca772d9df36748af982e75297e7de18728013783ec523cfb"
"00460","cartoes-e-papelaria","cartao de horario 48x88mm em couche brilho 250g 4x1 verniz total brilho frente refile","00460_524x524-500-cartao-de-horario-48x88mm-em-couche-brilho-250g-4x1-verniz-total-brilho-frente-refile_27222_780.webp","00460-cartao-de-horario-48x88mm-em-couche-brilho-250g-4x1-ver.webp","cartoes-e-papelaria/00460-cartao-de-horario-48x88mm-em-couche-brilho-250g-4x1-ver.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/cartoes-e-papelaria/00460-cartao-de-horario-48x88mm-em-couche-brilho-250g-4x1-ver.webp","10802","a8a905c5416b82f2ae00ef11519263b27eeef6ae7df57bead229b3607edd26af"
"00461","cartoes-e-papelaria","cartao de horario duplo 88x98mm em couche brilho 250g 4x1 verniz total brilho frente 1 vinco","00461_524x524-500-cartao-de-horario-duplo-88x98mm-em-couche-brilho-250g-4x1-verniz-total-brilho-frente-1-vinco_27216_983.webp","00461-cartao-de-horario-duplo-88x98mm-em-couche-brilho-250g-4.webp","cartoes-e-papelaria/00461-cartao-de-horario-duplo-88x98mm-em-couche-brilho-250g-4.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/cartoes-e-papelaria/00461-cartao-de-horario-duplo-88x98mm-em-couche-brilho-250g-4.webp","9382","c8748a926cf001cf6996a272d4960957880156b64cc6e62e0d18965f2c3c759f"
"00462","cartoes-e-papelaria","cartao de visita 48x88mm em couche 300g 4x0 verniz localizado frente refile","00462_524x524-500-cartao-de-visita-48x88mm-em-couche-300g-4x0-verniz-localizado-frente-refile_4601_211.webp","00462-cartao-de-visita-48x88mm-em-couche-300g-4x0-verniz-loca.webp","cartoes-e-papelaria/00462-cartao-de-visita-48x88mm-em-couche-300g-4x0-verniz-loca.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/cartoes-e-papelaria/00462-cartao-de-visita-48x88mm-em-couche-300g-4x0-verniz-loca.webp","5560","89ace5703c560232efa5a9f68d42ebfef662031f428f0cc35848cff91f9bc608"
"00463","cartoes-e-papelaria","cartao de visita 88x48mm em couche fosco 300g 4x4 laminacao fosca e verniz localizado frente e verso 4 cantos arredond","00463_524x524-500-cartao-de-visita-88x48mm-em-couche-fosco-300g-4x4-laminacao-fosca-e-verniz-localizado-frente-e-verso-4-cantos-arredond","00463-cartao-de-visita-88x48mm-em-couche-fosco-300g-4x4-lamin.webp","cartoes-e-papelaria/00463-cartao-de-visita-88x48mm-em-couche-fosco-300g-4x4-lamin.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/cartoes-e-papelaria/00463-cartao-de-visita-88x48mm-em-couche-fosco-300g-4x4-lamin.webp","11858","cc387666cf679068ef62097fcd6171164cd9fa3c07335a7c59fd55f76a93cc75"
